	T_C	RH_	prediction	
3608	19.92000008	42.54837036	14.99663326	27.55173711
3609	19.92000008	65.7776413	10.19049985	55.58714144
3610	19.93000031	46.0009613	14.2822926	31.7186687
3611	19.95000076	43.38615036	14.82329667	28.56285369
3612	19.97999954	56.72320938	12.06386074	44.65934864
3613	19.98999977	65.13484192	10.32349497	54.81134695
3614	20	66.88977814	9.960398872	56.92937926
3615	20.01000023	65.88256073	10.16879203	55.7137687
3616	20.02000046	65.85456848	10.17458363	55.67998485
3617	20.04000092	36.33260727	16.2826739	20.04993337
3618	20.04000092	48.39009476	13.78798117	34.60211359
3619	20.04999924	74.34933472	8.4170175	65.93231722
3620	20.05999947	34.72584534	16.61511276	18.11073258
3621	20.06999969	55.38276672	12.34119817	43.04156855
3622	20.07999992	32.87971878	16.99707612	15.88264266
3623	20.10000038	56.21883011	12.16821675	44.05061335
3624	20.13999939	59.98438644	11.3891236	48.59526285
3625	20.18000031	35.75622177	16.40192799	19.35429378
3626	20.18000031	60.14256668	11.35639612	48.78617056
3627	20.19000053	38.11204529	15.91450839	22.1975369
3628	20.20000076	40.93651199	15.33012656	25.60638543
3629	20.20999908	32.82529831	17.00833571	15.8169626
3630	20.20999908	52.27083206	12.98505708	39.28577498
3631	20.21999931	57.15833664	11.97383296	45.18450367
3632	20.23999977	62.51062775	10.86644457	51.64418318
3633	20.23999977	73.60744476	8.570514444	65.03693032
3634	20.26000023	33.59052277	16.85001086	16.7405119
3635	20.30999947	58.57987595	11.67971665	46.9001593
3636	20.31999969	62.43350601	10.88240105	51.55110497
3637	20.36000061	57.2102356	11.96309508	45.24714052
3638	20.37000084	54.53038406	12.51755604	42.01282802
3639	20.37000084	67.28139496	9.879373399	57.40202156
3640	20.37999916	48.81272507	13.70053901	35.11218606
3641	20.37999916	49.85193634	13.48552632	36.36641002
3642	20.38999939	49.09779739	13.64155758	35.45623981
3643	20.39999962	36.26990509	16.29564698	19.97425811
3644	20.44000053	67.20500183	9.895179128	57.3098227
3645	20.45000076	56.94755554	12.01744355	44.93011199
3646	20.46999931	40.44851685	15.4310927	25.01742415
3647	20.47999954	64.56204987	10.44200558	54.12004429
3648	20.48999977	24.26502991	18.77945423	5.485575679
3649	20.48999977	63.1540451	10.73332159	52.42072351
3650	20.5	55.13703156	12.39204075	42.74499081
3651	20.53000069	52.22165298	12.99523223	39.22642076
3652	20.57999992	35.49946213	16.45505153	19.04441059
3653	20.57999992	39.94176483	15.53593963	24.4058252
3654	20.60000038	91.92332458	4.78096108	87.1423635
3655	20.63999939	40.85563278	15.34686046	25.50877232
3656	20.64999962	44.30133438	14.63394521	29.66738917
3657	20.65999985	46.44087219	14.19127509	32.2495971
3658	20.67000008	63.18413925	10.72709512	52.45704413
3659	20.69000053	50.67864227	13.31448096	37.36416131
3660	20.70000076	45.93642807	14.29564452	31.64078355
3661	20.70999908	42.41332245	15.02457465	27.3887478
3662	20.71999931	36.56394577	16.23480999	20.32913578
3663	20.71999931	49.83409882	13.4892169	36.34488191
3664	20.71999931	62.8613472	10.79388076	52.06746644
3665	20.72999954	62.59177399	10.84965542	51.74211857
3666	20.76000023	35.48400497	16.45824962	19.02575536
3667	20.76000023	44.02597046	14.69091797	29.33505249
3668	20.78000069	43.45071411	14.80993844	28.64077567
3669	20.78000069	55.85766983	12.24294077	43.61472906
3670	20.79000092	67.14866638	9.906834925	57.24183146
3671	20.81999969	55.77098083	12.26087672	43.51010412
3672	20.82999992	62.63848877	10.83999014	51.79849863
3673	20.84000015	72.56385803	8.786432415	63.77742562
3674	20.86000061	62.43226624	10.88265756	51.54960868
3675	20.88999939	34.40885544	16.68069793	17.72815751
3676	20.88999939	53.67413712	12.69471343	40.97942368
3677	20.88999939	65.6784668	10.21101905	55.46744775
3678	20.93000031	54.92125702	12.43668447	42.48457255
3679	20.95999908	58.46658325	11.7031569	46.76342636
3680	20.97999954	46.41684723	14.19624585	32.22060138
3681	20.98999977	62.00049973	10.97199	51.02850973
3682	20.98999977	73.52231598	8.588127579	64.9341884
3683	21	25.86074638	18.44930068	7.411445705
3684	21.01000023	44.34401703	14.62511417	29.71890286
3685	21.03000069	60.64289093	11.2528791	49.39001184
3686	21.04000092	40.12124634	15.49880493	24.62244141
3687	21.05999947	50.00511169	13.45383436	36.55127734
3688	21.06999969	18.82600975	19.90478685	-1.078777103
3689	21.07999992	22.94405174	19.05276445	3.891287289
3690	21.09000015	61.83534622	11.00616024	50.82918599
3691	21.10000038	50.60815048	13.3290657	37.27908478
3692	21.12000084	20.82490349	19.49121598	1.333687512
3693	21.12000084	37.0629158	16.13157315	20.93134265
3694	21.12000084	45.66880798	14.35101508	31.3177929
3695	21.12999916	94.72853088	4.200564229	90.52796665
3696	21.13999939	60.02152252	11.38144015	48.64008238
3697	21.15999985	34.50034332	16.6617691	17.83857423
3698	21.15999985	47.52035904	13.96792939	33.55242965
3699	21.18000031	41.10940552	15.29435491	25.81505061
3700	21.18000031	48.12553024	13.84271954	34.28281071
3701	21.18000031	53.06116867	12.82153653	40.23963214
3702	21.18000031	59.08190155	11.57584761	47.50605394
3703	21.19000053	50.4944725	13.35258566	37.14188684
3704	21.21999931	45.7767868	14.32867428	31.44811253
3705	21.21999931	61.43239594	11.0895306	50.34286533
3706	21.22999954	43.92082977	14.71267157	29.20815821
3707	21.23999977	23.09124947	19.02230926	4.068940204
3708	21.28000069	61.32080841	11.11261805	50.20819036
3709	21.29000092	45.27400208	14.43270038	30.8413017
3710	21.29999924	35.30560684	16.49516017	18.81044667
3711	21.31999969	39.50100327	15.62713315	23.87387012
3712	21.31999969	70.81491852	9.148287793	61.66663073
3713	21.34000015	61.17876053	11.14200774	50.03675279
3714	21.37000084	23.44112778	18.94991948	4.491208296
3715	21.37000084	33.92480087	16.78084876	17.14395211
3716	21.37999916	35.44515991	16.46628666	18.97887326
3717	21.39999962	44.99922943	14.4895508	30.50967863
3718	21.39999962	60.94543839	11.19028206	49.75515632
3719	21.42000008	65.9796524	10.14870378	55.83094863
3720	21.43000031	64.60445404	10.43323216	54.17122188
3721	21.46999931	87.07595825	5.7838806	81.29207765
3722	21.5	64.61640167	10.43076019	54.18564148
3723	21.52000046	40.75777435	15.36710736	25.390667
3724	21.52000046	47.50233459	13.97165864	33.53067595
3725	21.54000092	39.88255692	15.54818974	24.33436717
3726	21.59000015	60.58047485	11.26579297	49.31468188
3727	21.60000038	60.12499619	11.36003146	48.76496473
3728	21.62000084	45.37788391	14.41120724	30.96667667
3729	21.62000084	47.92796326	13.88359612	34.04436713
3730	21.63999939	19.41098213	19.78375614	-0.372774005
3731	21.63999939	19.47997093	19.76948236	-0.289511431
3732	21.64999962	56.23370361	12.16513943	44.06856419
3733	21.65999985	44.35686874	14.62245515	29.73441359
3734	21.67000008	49.89685059	13.47623357	36.42061702
3735	21.67000008	54.74947357	12.47222645	42.27724712
3736	21.67000008	62.11196518	10.94892781	51.16303737
3737	21.68000031	20.51570892	19.5551883	0.960520628
3738	21.68000031	37.05357742	16.13350526	20.92007216
3739	21.71999931	65.85259247	10.17499246	55.6776
3740	21.73999977	48.22893906	13.82132427	34.40761479
3741	21.73999977	55.87589645	12.23916969	43.63672677
3742	21.75	52.45340347	12.94728308	39.50612039
3743	21.77000046	37.19393158	16.104466	21.08946557
3744	21.78000069	52.0816803	13.02419256	39.05748774
3745	21.78000069	65.29421234	10.29052125	55.00369109
3746	21.79999924	54.27075577	12.5712731	41.69948266
3747	21.79999924	65.05780029	10.33943487	54.71836542
3748	21.80999947	59.18028259	11.55549259	47.62479001
3749	21.80999947	59.45568848	11.49851114	47.95717733
3750	21.86000061	40.79501343	15.3594026	25.43561083
3751	21.86000061	47.86321259	13.89699303	33.96621956
3752	21.87000084	57.00761795	12.00501664	45.00260131
3753	21.94000053	41.19337082	15.2769825	25.91638832
3754	21.95999908	21.56399155	19.33829874	2.225692802
3755	21.95999908	57.85303497	11.83009996	46.02293501
3756	21.98999977	59.57571411	11.47367785	48.10203626
3757	21.98999977	60.40050888	11.30302791	49.09748097
3758	22	45.07127762	14.47464404	30.59663358
3759	22	58.0437088	11.79064957	46.25305923
3760	22.04000092	43.17825699	14.86630979	28.3119472
3761	22.04000092	61.07889175	11.16267058	49.91622118
3762	22.06999969	22.08562088	19.2303737	2.855247183
3763	22.06999969	43.37523651	14.82555475	28.54968176
3764	22.07999992	57.68663788	11.8645275	45.82211038
3765	22.10000038	40.7237854	15.37413967	25.34964573
3766	22.12999916	52.28673935	12.98176587	39.30497348
3767	22.15999985	20.13153458	19.63467392	0.496860654
3768	22.15999985	30.09580612	17.57306732	12.5227388
3769	22.15999985	59.08168411	11.5758926	47.50579151
3770	22.17000008	45.21999741	14.44387394	30.77612347
3771	22.18000031	60.55282211	11.27151432	49.28130779
3772	22.19000053	42.87267303	14.92953507	27.94313796
3773	22.19000053	53.32817841	12.76629225	40.56188616
3774	22.20000076	37.49999619	16.04114127	21.45885491
3775	22.20000076	61.37859344	11.10066233	50.27793111
3776	22.21999931	31.74069405	17.2327402	14.50795384
3777	22.23999977	46.41304016	14.19703353	32.21600663
3778	22.25	37.27513885	16.08766423	21.18747463
3779	22.29000092	20.27726173	19.60452299	0.672738744
3780	22.29000092	56.97816467	12.01111052	44.96705415
3781	22.32999992	42.2093811	15.06677009	27.14261101
3782	22.34000015	52.40987015	12.95629012	39.45358003
3783	22.34000015	61.00532532	11.17789146	49.82743385
3784	22.37000084	48.81769562	13.6995106	35.11818501
3785	22.37999916	44.12028885	14.67140351	29.44888534
3786	22.40999985	39.48645782	15.6301426	23.85631523
3787	22.42000008	35.94184494	16.36352258	19.57832236
3788	22.42000008	38.8010025	15.77196322	23.02903928
3789	22.43000031	65.25608063	10.29841069	54.95766993
3790	22.44000053	31.75993156	17.22875996	14.5311716
3791	22.45000076	56.50735855	12.10852025	44.3988383
3792	22.45999908	36.60522461	16.22626941	20.3789552
3793	22.45999908	52.36373901	12.96583465	39.39790437
3794	22.45999908	82.99085999	6.629086947	76.36177304
3795	22.5	42.29335403	15.0493961	27.24395793
3796	22.52000046	37.53243256	16.03443019	21.49800236
3797	22.52000046	64.85063934	10.38229645	54.4683429
3798	22.54000092	52.751194	12.88567025	39.86552375
3799	22.54000092	55.43519592	12.33035057	43.10484535
3800	22.55999947	40.02468491	15.51878348	24.50590143
3801	22.55999947	44.04480362	14.68702139	29.35778223
3802	22.57999992	52.28615952	12.98188583	39.30427368
3803	22.60000038	34.10544205	16.74347412	17.36196792
3804	22.60000038	48.08460617	13.85118672	34.23341945
3805	22.62999916	44.08524704	14.67865365	29.40659339
3806	22.63999939	46.62229156	14.15373944	32.46855212
3807	22.63999939	81.4516449	6.947550366	74.50409453
3808	22.64999962	61.81665802	11.01002682	50.8066312
3809	22.65999985	48.47396088	13.77062928	34.7033316
3810	22.65999985	50.69145203	13.31183062	37.3796214
3811	22.68000031	49.30203247	13.59930137	35.7027311
3812	22.69000053	57.77945328	11.84532401	45.93412927
3813	22.70000076	41.73213959	15.16551131	26.56662828
3814	22.73999977	39.25992203	15.67701283	23.5829092
3815	22.73999977	44.45254135	14.6026605	29.84988085
3816	22.76000023	51.08351898	13.23071202	37.85280696
3817	22.76000023	60.1255188	11.35992333	48.76559547
3818	22.78000069	35.71260071	16.41095319	19.30164752
3819	22.78000069	60.37345505	11.30862535	49.0648297
3820	22.79999924	37.4621582	16.04896995	21.41318825
3821	22.79999924	57.95042038	11.80995093	46.14046945
3822	22.80999947	42.1987114	15.06897765	27.12973374
3823	22.80999947	42.71714401	14.96171401	27.75543001
3824	22.82999992	46.74175644	14.12902217	32.61273427
3825	22.82999992	49.82873154	13.49032739	36.33840415
3826	22.82999992	63.15169144	10.73380857	52.41788287
3827	22.84000015	50.99967194	13.24805996	37.75161197
3828	22.84000015	60.23000717	11.3383047	48.89170248
3829	22.86000061	41.52258301	15.20886854	26.31371447
3830	22.87000084	61.45649338	11.08454485	50.37194853
3831	22.87999916	33.53305054	16.86190186	16.67114868
3832	22.87999916	44.27579117	14.6392301	29.63656107
3833	22.88999939	44.27696991	14.63898621	29.6379837
3834	22.90999985	32.06847763	17.16492182	14.90355581
3835	22.90999985	56.54488754	12.10075551	44.44413203
3836	22.90999985	68.71661377	9.582426797	59.13418697
3837	22.90999985	79.83439636	7.282158896	72.55223747
3838	22.92000008	43.73209381	14.75172101	28.9803728
3839	22.92000008	49.17467117	13.6256524	35.54901877
3840	22.94000053	21.04084206	19.44653831	1.594303744
3841	22.94000053	38.19935989	15.89644301	22.30291689
3842	22.94000053	41.92129517	15.12637504	26.79492013
3843	22.94000053	50.09654999	13.43491579	36.6616342
3844	22.95999908	52.24433136	12.99054007	39.25379129
3845	22.96999931	44.54418564	14.58369931	29.96048633
3846	22.96999931	62.35545349	10.8985501	51.45690339
3847	23.02000046	41.28015518	15.25902683	26.02112836
3848	23.05999947	40.20901108	15.48064641	24.72836466
3849	23.07999992	45.16880798	14.45446502	30.71434296
3850	23.10000038	37.85435486	15.96782451	21.88653035
3851	23.11000061	64.07615662	10.54253683	53.53361978
3852	23.12000084	31.95320892	17.1887709	14.76443802
3853	23.12000084	33.02191162	16.96765644	16.05425518
3854	23.13999939	53.21126556	12.7904815	40.42078406
3855	23.17000008	54.5921669	12.50477318	42.08739372
3856	23.18000031	36.34643555	16.27981283	20.06662271
3857	23.18000031	55.68431473	12.27880792	43.4055068
3858	23.20999908	34.52769089	16.65611089	17.87158
3859	23.21999931	55.16083527	12.38711576	42.7737195
3860	23.21999931	60.19831085	11.34486266	48.85344819
3861	23.22999954	20.26493645	19.60707309	0.657863356
3862	23.22999954	58.50956345	11.6942643	46.81529915
3863	23.23999977	42.05235291	15.09925921	26.9530937
3864	23.23999977	54.03968048	12.61908255	41.42059793
3865	23.29999924	38.56483078	15.82082712	22.74400366
3866	23.30999947	47.21723557	14.0306456	33.18658997
3867	23.36000061	53.61837769	12.70625005	40.91212763
3868	23.37000084	35.37228012	16.48136548	18.89091465
3869	23.37000084	35.63731384	16.42653003	19.21078381
3870	23.37999916	32.37742233	17.1010012	15.27642114
3871	23.37999916	44.46376038	14.60033929	29.86342109
3872	23.38999939	20.96528053	19.46217198	1.50310855
3873	23.38999939	48.75872803	13.71171099	35.04701704
3874	23.43000031	33.45012665	16.8790588	16.57106785
3875	23.44000053	45.1798172	14.45218722	30.72762998
3876	23.51000023	19.41638565	19.78263815	-0.366252499
3877	23.51000023	56.16823959	12.17868393	43.98955567
3878	23.52000046	62.2325058	10.92398797	51.30851783
3879	23.52000046	62.2934227	10.91138427	51.38203843
3880	23.53000069	39.21216965	15.68689279	23.52527686
3881	23.54000092	49.9857254	13.45784538	36.52788002
3882	23.54999924	32.59310913	17.05637562	15.53673351
3883	23.54999924	46.0291214	14.27646628	31.75265512
3884	23.55999947	34.22803116	16.71811045	17.50992071
3885	23.57999992	52.64450455	12.90774429	39.73676026
3886	23.57999992	58.5634079	11.68312389	46.88028401
3887	23.57999992	60.59249115	11.2633068	49.32918435
3888	23.60000038	38.95710373	15.7396659	23.21743783
3889	23.60000038	76.29982758	8.013460759	68.28636682
3890	23.61000061	30.18325233	17.55497471	12.62827763
3891	23.62000084	41.24862671	15.26555006	25.98307665
3892	23.70999908	47.36326599	14.00043192	33.36283407
3893	23.78000069	59.45714569	11.49820964	47.95893605
3894	23.81999969	20.36967468	19.58540276	0.78427192
3895	23.84000015	49.70770264	13.51536826	36.19233438
3896	23.88999939	37.2754631	16.08759714	21.18786596
3897	23.94000053	19.68418694	19.7272301	-0.043043161
3898	23.94000053	29.46892738	17.70276846	11.76615893
3899	23.94000053	39.05833435	15.71872129	23.33961306
3900	23.94000053	58.98909378	11.59504953	47.39404425
3901	23.96999931	64.25134277	10.50629084	53.74505194
3902	23.98999977	30.48437691	17.49267207	12.99170484
3903	24.04000092	62.46996689	10.8748573	51.59510959
3904	24.05999947	32.73898697	17.02619352	15.71279345
3905	24.07999992	54.31593323	12.56192589	41.75400733
3906	24.09000015	39.33673477	15.66112028	23.67561449
3907	24.11000061	37.59462738	16.02156209	21.57306529
3908	24.12999916	39.07823181	15.71460451	23.3636273
3909	24.17000008	18.23803902	20.02643793	-1.788398912
3910	24.18000031	43.32781601	14.83536604	28.49244997
3911	24.20000076	40.10262299	15.5026581	24.59996489
3912	24.22999954	50.33085251	13.38643862	36.94441389
3913	24.23999977	57.08480072	11.98904754	45.09575318
3914	24.29999924	21.15983391	19.42191891	1.737914996
3915	24.36000061	45.22561264	14.44271215	30.78290049
3916	24.37999916	36.39815903	16.26911125	20.12904778
3917	24.42000008	36.99803543	16.14499689	20.85303854
3918	24.52000046	44.72782898	14.54570353	30.18212545
3919	24.52000046	50.78207397	13.29308095	37.48899302
3920	24.52000046	58.0579071	11.78771194	46.27019516
3921	24.54999924	38.36499786	15.86217253	22.50282533
3922	24.57999992	46.34791565	14.21050779	32.13740786
3923	24.57999992	47.63256073	13.94471487	33.68784586
3924	24.60000038	34.02457428	16.76020565	17.26436863
3925	24.60000038	34.19144058	16.72568104	17.46575955
3926	24.62000084	44.15699005	14.66381003	29.49318002
3927	24.62999916	41.35988617	15.24253049	26.11735568
3928	24.65999985	38.47520065	15.83937159	22.63582907
3929	24.67000008	44.00078201	14.69612946	29.30465256
3930	24.68000031	38.24646759	15.88669643	22.35977116
3931	24.70000076	41.79218292	15.15308835	26.63909458
3932	24.72999954	56.13002396	12.18659074	43.94343322
3933	24.76000023	42.74419403	14.95611736	27.78807667
3934	24.78000069	46.4367981	14.19211802	32.24468008
3935	24.79000092	37.69643784	16.00049752	21.69594032
3936	24.79999924	42.29265213	15.04954133	27.2431108
3937	24.81999969	48.01531219	13.86552364	34.14978856
3938	24.89999962	33.31660461	16.90668449	16.40992012
3939	24.89999962	35.98443222	16.35471128	19.62972094
3940	24.89999962	42.40169907	15.02697953	27.37471954
3941	24.89999962	51.15030289	13.21689444	37.93340845
3942	24.90999985	41.45611954	15.22261982	26.23349972
3943	24.92000008	43.02276993	14.89848004	28.12428989
3944	24.94000053	44.19444275	14.65606107	29.53838168
3945	24.94000053	53.96729279	12.63405956	41.33323323
3946	24.96999931	31.54397202	17.27344197	14.27053005
